atk_ko,move,def_ko,turns_to_ko
패리퍼,전광석화,에써르(수컷),10
패리퍼,전광석화,워시로토무,40
패리퍼,전광석화,불카모스,19
패리퍼,전광석화,빠르모트,12
패리퍼,전광석화,라우드본,무효
패리퍼,전광석화,삼삼드래,15
패리퍼,전광석화,메타그로스,32
패리퍼,전광석화,망나뇽,18
패리퍼,전광석화,님피아,40
패리퍼,전광석화,히트로토무,13
패리퍼,전광석화,거북왕,16
패리퍼,전광석화,대도각참,37
패리퍼,전광석화,팬텀,무효
패리퍼,전광석화,마폭시,12
패리퍼,전광석화,엠페르트,30
패리퍼,전광석화,번치코,11
패리퍼,전광석화,대짱이,20
패리퍼,전광석화,라이츄,10
패리퍼,전광석화,블래키,40
패리퍼,전광석화,다크펫,무효
패리퍼,전광석화,더시마사리,40
패리퍼,전광석화,핫삼,36
패리퍼,전광석화,오롱털,13
패리퍼,전광석화,픽시,40
패리퍼,전광석화,카디나르마,16
패리퍼,전광석화,앱솔,11
패리퍼,전광석화,찌리배리,40
패리퍼,전광석화,맘모꾸리,16
패리퍼,전광석화,파라블레이즈,무효
패리퍼,전광석화,찌르호크,23
패리퍼,전광석화,대검귀,14
패리퍼,전광석화,마기라스,40
패리퍼,전광석화,이어롭,16
패리퍼,전광석화,플라엣테,14
패리퍼,전광석화,배바닐라,13
패리퍼,전광석화,드래펄트,무효
패리퍼,전광석화,입치트,33
패리퍼,전광석화,메가니움,20
패리퍼,전광석화,메타몽,9
패리퍼,전광석화,이상해꽃,15
패리퍼,전광석화,밀로틱,40
패리퍼,전광석화,스코빌런,35
패리퍼,전광석화,아쿠스타,12
패리퍼,전광석화,몰드류,26
패리퍼,전광석화,조로아크(히스이),무효
패리퍼,전광석화,미끄래곤(히스이),40
패리퍼,전광석화,잠만보,40
패리퍼,전광석화,무장조,40
패리퍼,전광석화,클레스퍼트라,12
패리퍼,전광석화,창파나이트,13
패리퍼,전광석화,우츠보트,14
패리퍼,전광석화,가라르야도킹,40
패리퍼,전광석화,깜까미,무효
패리퍼,전광석화,엘풍,12
패리퍼,전광석화,저승갓숭,무효
패리퍼,전광석화,스트린더(하이),12
패리퍼,전광석화,샤미드,40
패리퍼,전광석화,사마자르,27
패리퍼,전광석화,인텔리레온,11
패리퍼,전광석화,깨비물거미,18
패리퍼,전광석화,가디안,11
패리퍼,전광석화,왕구리,13
패리퍼,전광석화,엘레이드,10
패리퍼,전광석화,브리무음,14
패리퍼,전광석화,눈여아,무효
패리퍼,전광석화,어흥염,27
패리퍼,전광석화,마릴리,19
패리퍼,전광석화,올리르바,16
패리퍼,전광석화,스트린더(로우),12
패리퍼,전광석화,펜드라,14
패리퍼,전광석화,화염레오,13
패리퍼,전광석화,윈디(히스이),29
패리퍼,전광석화,캥카,16
패리퍼,전광석화,꿈트렁,40
패리퍼,전광석화,에써르(암컷),11
패리퍼,전광석화,후딘,9
패리퍼,전광석화,드래캄,12
찌르호크,인파이트,보만다,15
찌르호크,인파이트,한카리아스,5
찌르호크,인파이트,누리레느,9
찌르호크,인파이트,갑주무사,10
찌르호크,인파이트,하마돈,8
찌르호크,인파이트,루카리오,2
찌르호크,인파이트,드닐레이브,3
찌르호크,인파이트,브리두라스,4
찌르호크,인파이트,타부자고,무효
찌르호크,인파이트,따라큐,무효
찌르호크,인파이트,고릴타,4
찌르호크,인파이트,킬가르도,무효
찌르호크,인파이트,마스카나,2
찌르호크,인파이트,갸라도스,12
찌르호크,인파이트,아머까오,7
찌르호크,인파이트,킬라플로르,4
찌르호크,인파이트,대쓰여너,무효
찌르호크,인파이트,리자몽,8
찌르호크,인파이트,포푸니크,6
찌르호크,인파이트,개굴닌자,2
찌르호크,인파이트,에이스번,4
찌르호크,인파이트,알로라 나인테일,4
찌르호크,인파이트,에써르(수컷),3
찌르호크,인파이트,워시로토무,5
찌르호크,인파이트,불카모스,10
찌르호크,인파이트,빠르모트,4
찌르호크,인파이트,라우드본,무효
찌르호크,인파이트,삼삼드래,3
찌르호크,인파이트,메타그로스,5
찌르호크,인파이트,망나뇽,11
찌르호크,인파이트,님피아,16
찌르호크,인파이트,히트로토무,4
찌르호크,인파이트,거북왕,5
찌르호크,인파이트,대도각참,2
찌르호크,인파이트,팬텀,무효
찌르호크,인파이트,마폭시,7
찌르호크,인파이트,엠페르트,3
찌르호크,인파이트,번치코,3
찌르호크,인파이트,대짱이,6
찌르호크,인파이트,라이츄,3
찌르호크,인파이트,블래키,4
찌르호크,인파이트,다크펫,무효
찌르호크,인파이트,더시마사리,30
찌르호크,인파이트,핫삼,5
찌르호크,인파이트,오롱털,4
찌르호크,인파이트,픽시,18
찌르호크,인파이트,카디나르마,9
찌르호크,인파이트,앱솔,2
찌르호크,인파이트,찌리배리,9
찌르호크,인파이트,맘모꾸리,3
찌르호크,인파이트,파라블레이즈,무효
찌르호크,인파이트,패리퍼,8
찌르호크,인파이트,대검귀,2
찌르호크,인파이트,마기라스,2
찌르호크,인파이트,이어롭,3
찌르호크,인파이트,플라엣테,8
찌르호크,인파이트,배바닐라,2
찌르호크,인파이트,드래펄트,무효
찌르호크,인파이트,입치트,5
찌르호크,인파이트,메가니움,6
찌르호크,인파이트,메타몽,2
찌르호크,인파이트,이상해꽃,8
찌르호크,인파이트,밀로틱,7
찌르호크,인파이트,스코빌런,4
찌르호크,인파이트,아쿠스타,7
찌르호크,인파이트,몰드류,2
찌르호크,인파이트,조로아크(히스이),무효
찌르호크,인파이트,미끄래곤(히스이),3
찌르호크,인파이트,잠만보,3
찌르호크,인파이트,무장조,8
찌르호크,인파이트,클레스퍼트라,7
찌르호크,인파이트,창파나이트,4
찌르호크,인파이트,우츠보트,8
찌르호크,인파이트,가라르야도킹,40
찌르호크,인파이트,깜까미,무효
찌르호크,인파이트,엘풍,7
찌르호크,인파이트,저승갓숭,무효
찌르호크,인파이트,스트린더(하이),7
찌르호크,인파이트,샤미드,7
찌르호크,인파이트,사마자르,4
찌르호크,인파이트,인텔리레온,3
찌르호크,인파이트,깨비물거미,10
찌르호크,인파이트,가디안,12
찌르호크,인파이트,왕구리,4
찌르호크,인파이트,엘레이드,6
찌르호크,인파이트,브리무음,15
찌르호크,인파이트,눈여아,무효
찌르호크,인파이트,어흥염,4
찌르호크,인파이트,마릴리,10
찌르호크,인파이트,올리르바,3
찌르호크,인파이트,스트린더(로우),7
찌르호크,인파이트,펜드라,15
찌르호크,인파이트,화염레오,2
찌르호크,인파이트,윈디(히스이),2
찌르호크,인파이트,캥카,3
찌르호크,인파이트,꿈트렁,4
찌르호크,인파이트,에써르(암컷),3
찌르호크,인파이트,후딘,5
찌르호크,인파이트,드래캄,7
찌르호크,브레이브버드,보만다,5
찌르호크,브레이브버드,한카리아스,4
찌르호크,브레이브버드,누리레느,3
찌르호크,브레이브버드,갑주무사,2
찌르호크,브레이브버드,하마돈,5
찌르호크,브레이브버드,루카리오,3
찌르호크,브레이브버드,드닐레이브,4
찌르호크,브레이브버드,브리두라스,9
찌르호크,브레이브버드,타부자고,7
찌르호크,브레이브버드,따라큐,2
찌르호크,브레이브버드,고릴타,2
찌르호크,브레이브버드,킬가르도,10
찌르호크,브레이브버드,마스카나,2
찌르호크,브레이브버드,갸라도스,4
찌르호크,브레이브버드,아머까오,9
찌르호크,브레이브버드,킬라플로르,6
찌르호크,브레이브버드,대쓰여너,3
찌르호크,브레이브버드,리자몽,3
찌르호크,브레이브버드,포푸니크,1
찌르호크,브레이브버드,개굴닌자,3
찌르호크,브레이브버드,에이스번,3
찌르호크,브레이브버드,알로라 나인테일,3
찌르호크,브레이브버드,에써르(수컷),2
찌르호크,브레이브버드,워시로토무,7
찌르호크,브레이브버드,불카모스,2
찌르호크,브레이브버드,빠르모트,3
찌르호크,브레이브버드,라우드본,6
찌르호크,브레이브버드,삼삼드래,3
찌르호크,브레이브버드,메타그로스,6
찌르호크,브레이브버드,망나뇽,4
찌르호크,브레이브버드,님피아,4
찌르호크,브레이브버드,히트로토무,5
찌르호크,브레이브버드,거북왕,3
찌르호크,브레이브버드,대도각참,7
찌르호크,브레이브버드,팬텀,2
찌르호크,브레이브버드,마폭시,3
찌르호크,브레이브버드,엠페르트,6
찌르호크,브레이브버드,번치코,1
찌르호크,브레이브버드,대짱이,4
찌르호크,브레이브버드,라이츄,4
찌르호크,브레이브버드,블래키,6
찌르호크,브레이브버드,다크펫,2
찌르호크,브레이브버드,더시마사리,6
찌르호크,브레이브버드,핫삼,4
찌르호크,브레이브버드,오롱털,3
찌르호크,브레이브버드,픽시,4
찌르호크,브레이브버드,카디나르마,3
찌르호크,브레이브버드,앱솔,2
찌르호크,브레이브버드,찌리배리,13
찌르호크,브레이브버드,맘모꾸리,3
찌르호크,브레이브버드,파라블레이즈,3
찌르호크,브레이브버드,패리퍼,3
찌르호크,브레이브버드,대검귀,3
찌르호크,브레이브버드,마기라스,11
찌르호크,브레이브버드,이어롭,3
찌르호크,브레이브버드,플라엣테,3
찌르호크,브레이브버드,배바닐라,3
찌르호크,브레이브버드,드래펄트,3
찌르호크,브레이브버드,입치트,7
찌르호크,브레이브버드,메가니움,2
찌르호크,브레이브버드,메타몽,2
찌르호크,브레이브버드,이상해꽃,2
찌르호크,브레이브버드,밀로틱,5
찌르호크,브레이브버드,스코빌런,2
찌르호크,브레이브버드,아쿠스타,3
찌르호크,브레이브버드,몰드류,5
찌르호크,브레이브버드,조로아크(히스이),2
찌르호크,브레이브버드,미끄래곤(히스이),9
찌르호크,브레이브버드,잠만보,4
찌르호크,브레이브버드,무장조,10
찌르호크,브레이브버드,클레스퍼트라,3
찌르호크,브레이브버드,창파나이트,2
찌르호크,브레이브버드,우츠보트,2
찌르호크,브레이브버드,가라르야도킹,4
찌르호크,브레이브버드,깜까미,3
찌르호크,브레이브버드,엘풍,2
찌르호크,브레이브버드,저승갓숭,2
찌르호크,브레이브버드,스트린더(하이),5
찌르호크,브레이브버드,샤미드,5
찌르호크,브레이브버드,사마자르,3
찌르호크,브레이브버드,인텔리레온,2
찌르호크,브레이브버드,깨비물거미,2
찌르호크,브레이브버드,가디안,2
찌르호크,브레이브버드,왕구리,3
찌르호크,브레이브버드,엘레이드,1
찌르호크,브레이브버드,브리무음,3
찌르호크,브레이브버드,눈여아,3
찌르호크,브레이브버드,어흥염,6
찌르호크,브레이브버드,마릴리,4
찌르호크,브레이브버드,올리르바,2
찌르호크,브레이브버드,스트린더(로우),5
찌르호크,브레이브버드,펜드라,2
찌르호크,브레이브버드,화염레오,3
찌르호크,브레이브버드,윈디(히스이),6
찌르호크,브레이브버드,캥카,3
찌르호크,브레이브버드,꿈트렁,9
찌르호크,브레이브버드,에써르(암컷),2
찌르호크,브레이브버드,후딘,2
찌르호크,브레이브버드,드래캄,3
찌르호크,블레이즈킥,보만다,21
찌르호크,블레이즈킥,한카리아스,13
찌르호크,블레이즈킥,누리레느,12
찌르호크,블레이즈킥,갑주무사,7
찌르호크,블레이즈킥,하마돈,11
찌르호크,블레이즈킥,루카리오,3
찌르호크,블레이즈킥,드닐레이브,7
찌르호크,블레이즈킥,브리두라스,9
찌르호크,블레이즈킥,타부자고,4
찌르호크,블레이즈킥,따라큐,4
찌르호크,블레이즈킥,고릴타,3
찌르호크,블레이즈킥,킬가르도,4
찌르호크,블레이즈킥,마스카나,3
찌르호크,블레이즈킥,갸라도스,16
찌르호크,블레이즈킥,아머까오,5
찌르호크,블레이즈킥,킬라플로르,11
찌르호크,블레이즈킥,대쓰여너,11
찌르호크,블레이즈킥,리자몽,11
찌르호크,블레이즈킥,포푸니크,5
찌르호크,블레이즈킥,개굴닌자,9
찌르호크,블레이즈킥,에이스번,10
찌르호크,블레이즈킥,알로라 나인테일,3
찌르호크,블레이즈킥,에써르(수컷),4
찌르호크,블레이즈킥,워시로토무,26
찌르호크,블레이즈킥,불카모스,8
찌르호크,블레이즈킥,빠르모트,5
찌르호크,블레이즈킥,라우드본,22
찌르호크,블레이즈킥,삼삼드래,12
찌르호크,블레이즈킥,메타그로스,3
찌르호크,블레이즈킥,망나뇽,15
찌르호크,블레이즈킥,님피아,9
찌르호크,블레이즈킥,히트로토무,10
찌르호크,블레이즈킥,거북왕,12
찌르호크,블레이즈킥,대도각참,4
찌르호크,블레이즈킥,팬텀,4
찌르호크,블레이즈킥,마폭시,10
찌르호크,블레이즈킥,엠페르트,6
찌르호크,블레이즈킥,번치코,9
찌르호크,블레이즈킥,대짱이,15
찌르호크,블레이즈킥,라이츄,4
찌르호크,블레이즈킥,블래키,15
찌르호크,블레이즈킥,다크펫,5
찌르호크,블레이즈킥,더시마사리,40
찌르호크,블레이즈킥,핫삼,2
찌르호크,블레이즈킥,오롱털,5
찌르호크,블레이즈킥,픽시,11
찌르호크,블레이즈킥,카디나르마,13
찌르호크,블레이즈킥,앱솔,4
찌르호크,블레이즈킥,찌리배리,14
찌르호크,블레이즈킥,맘모꾸리,4
찌르호크,블레이즈킥,파라블레이즈,12
찌르호크,블레이즈킥,패리퍼,11
찌르호크,블레이즈킥,대검귀,11
찌르호크,블레이즈킥,마기라스,40
찌르호크,블레이즈킥,이어롭,6
찌르호크,블레이즈킥,플라엣테,6
찌르호크,블레이즈킥,배바닐라,3
찌르호크,블레이즈킥,드래펄트,9
찌르호크,블레이즈킥,입치트,4
찌르호크,블레이즈킥,메가니움,4
찌르호크,블레이즈킥,메타몽,4
찌르호크,블레이즈킥,이상해꽃,3
찌르호크,블레이즈킥,밀로틱,40
찌르호크,블레이즈킥,스코빌런,7
찌르호크,블레이즈킥,아쿠스타,10
찌르호크,블레이즈킥,몰드류,3
찌르호크,블레이즈킥,조로아크(히스이),4
찌르호크,블레이즈킥,미끄래곤(히스이),9
찌르호크,블레이즈킥,잠만보,40
찌르호크,블레이즈킥,무장조,6
찌르호크,블레이즈킥,클레스퍼트라,5
찌르호크,블레이즈킥,창파나이트,5
찌르호크,블레이즈킥,우츠보트,3
찌르호크,블레이즈킥,가라르야도킹,11
찌르호크,블레이즈킥,깜까미,5
찌르호크,블레이즈킥,엘풍,3
찌르호크,블레이즈킥,저승갓숭,11
찌르호크,블레이즈킥,스트린더(하이),5
찌르호크,블레이즈킥,샤미드,40
찌르호크,블레이즈킥,사마자르,6
찌르호크,블레이즈킥,인텔리레온,9
찌르호크,블레이즈킥,깨비물거미,7
찌르호크,블레이즈킥,가디안,5
찌르호크,블레이즈킥,왕구리,11
찌르호크,블레이즈킥,엘레이드,4
찌르호크,블레이즈킥,브리무음,6
찌르호크,블레이즈킥,눈여아,3
찌르호크,블레이즈킥,어흥염,22
찌르호크,블레이즈킥,마릴리,14
찌르호크,블레이즈킥,올리르바,3
찌르호크,블레이즈킥,스트린더(로우),5
찌르호크,블레이즈킥,펜드라,3
찌르호크,블레이즈킥,화염레오,10
찌르호크,블레이즈킥,윈디(히스이),23
찌르호크,블레이즈킥,캥카,6
찌르호크,블레이즈킥,꿈트렁,5
찌르호크,블레이즈킥,에써르(암컷),5
찌르호크,블레이즈킥,후딘,4
찌르호크,블레이즈킥,드래캄,9
찌르호크,유턴,보만다,25
찌르호크,유턴,한카리아스,8
찌르호크,유턴,누리레느,15
찌르호크,유턴,갑주무사,8
찌르호크,유턴,하마돈,13
찌르호크,유턴,루카리오,21
찌르호크,유턴,드닐레이브,8
찌르호크,유턴,브리두라스,22
찌르호크,유턴,타부자고,35
찌르호크,유턴,따라큐,19
찌르호크,유턴,고릴타,4
찌르호크,유턴,킬가르도,40
찌르호크,유턴,마스카나,2
찌르호크,유턴,갸라도스,19
찌르호크,유턴,아머까오,40
찌르호크,유턴,킬라플로르,13
찌르호크,유턴,대쓰여너,13
찌르호크,유턴,리자몽,26
찌르호크,유턴,포푸니크,21
찌르호크,유턴,개굴닌자,3
찌르호크,유턴,에이스번,12
찌르호크,유턴,알로라 나인테일,12
찌르호크,유턴,에써르(수컷),3
찌르호크,유턴,워시로토무,10
찌르호크,유턴,불카모스,17
찌르호크,유턴,빠르모트,11
찌르호크,유턴,라우드본,40
찌르호크,유턴,삼삼드래,4
찌르호크,유턴,메타그로스,8
찌르호크,유턴,망나뇽,17
찌르호크,유턴,님피아,40
찌르호크,유턴,히트로토무,12
찌르호크,유턴,거북왕,7
찌르호크,유턴,대도각참,9
찌르호크,유턴,팬텀,19
찌르호크,유턴,마폭시,6
찌르호크,유턴,엠페르트,14
찌르호크,유턴,번치코,20
찌르호크,유턴,대짱이,9
찌르호크,유턴,라이츄,5
찌르호크,유턴,블래키,7
찌르호크,유턴,다크펫,10
찌르호크,유턴,더시마사리,40
찌르호크,유턴,핫삼,17
찌르호크,유턴,오롱털,6
찌르호크,유턴,픽시,40
찌르호크,유턴,카디나르마,8
찌르호크,유턴,앱솔,3
찌르호크,유턴,찌리배리,19
찌르호크,유턴,맘모꾸리,7
찌르호크,유턴,파라블레이즈,23
찌르호크,유턴,패리퍼,14
찌르호크,유턴,대검귀,4
찌르호크,유턴,마기라스,6
찌르호크,유턴,이어롭,8
찌르호크,유턴,플라엣테,13
