atk_ko,def_ko,atk_rank,def_rank,ttk_atk_to_def,ttk_def_to_atk,v_base,v_atk_mega,v_def_has_item,v_def_mega,def_assumed_item
카디나르마,올리르바,47,91,2.000,2.000,0.3390,,0.3390,,기합의띠
카디나르마,스트린더(로우),47,92,2.000,3.000,0.2401,,0.2401,,풍선
카디나르마,펜드라,47,93,1.000,3.000,0.2401,,0.0068,0.2486,기합의띠
카디나르마,화염레오,47,94,2.000,3.000,0.0068,,0.0068,-0.3288,기합의띠
카디나르마,윈디(히스이),47,95,2.000,1.000,-0.6519,,-0.6519,,기합의띠
카디나르마,캥카,47,96,2.000,3.000,0.0068,,-0.3288,-0.3288,타입강화
카디나르마,꿈트렁,47,97,1.000,3.000,0.7068,,0.7068,,자뭉열매
카디나르마,에써르(암컷),47,98,2.000,5.000,0.6780,,0.6780,,없음
카디나르마,후딘,47,99,2.000,2.000,-0.3288,,-0.3288,,기합의띠
카디나르마,드래캄,47,100,2.000,2.000,0.1379,,0.1379,0.1379,생명의구슬
앱솔,보만다,48,1,2.000,2.000,-0.3288,0.1379,-0.3288,-0.3288,구애스카프
앱솔,한카리아스,48,2,2.000,2.000,-0.3288,0.1379,-0.3288,-0.3288,구애스카프
앱솔,누리레느,48,3,3.000,1.000,-0.4448,-0.4311,-0.6781,,자뭉열매
앱솔,갑주무사,48,4,3.000,1.000,-0.4311,0.0714,-0.2642,-0.8977,생명의구슬
앱솔,하마돈,48,5,3.000,2.000,-0.0146,-0.0146,-0.2488,,자뭉열매
앱솔,루카리오,48,6,2.000,1.000,-0.6644,0.3712,-0.6644,-0.6644,기합의띠
앱솔,드닐레이브,48,7,2.000,2.000,-0.3288,0.1379,-0.3288,-0.3288,기합의띠
앱솔,브리두라스,48,8,2.000,2.000,-0.3288,0.1379,-0.5621,,자뭉열매
앱솔,타부자고,48,9,3.000,2.000,-0.5939,-0.0230,-0.5939,,풍선
앱솔,따라큐,48,10,3.000,2.000,-0.5621,-0.0955,-0.8977,,생명의구슬
앱솔,고릴타,48,11,3.000,2.000,-0.5621,-0.0955,-0.8977,,생명의구슬
앱솔,킬가르도,48,12,2.000,1.000,-0.1977,0.1379,-0.4311,,먹다남은음식
앱솔,마스카나,48,13,2.000,2.000,-0.3288,0.1379,-0.3288,,구애스카프
앱솔,갸라도스,48,14,3.000,3.000,-0.2267,0.2400,-0.5621,-0.3288,울퉁불퉁멧
앱솔,아머까오,48,15,5.000,3.000,-0.1108,-0.1108,-0.5621,,울퉁불퉁멧
앱솔,킬라플로르,48,16,3.000,2.000,-0.5621,-0.0955,-0.5621,-0.5621,기합의띠
앱솔,대쓰여너,48,17,2.000,2.000,-0.3288,0.1379,-0.3288,,구애스카프
앱솔,리자몽,48,18,1.000,2.000,-0.1482,0.3712,-0.1482,-0.1482,구애스카프
앱솔,포푸니크,48,19,1.000,1.000,-0.4311,0.7068,-0.4311,,없음
앱솔,개굴닌자,48,20,2.000,2.000,-0.3288,0.3712,-0.3288,-0.3288,기합의띠
앱솔,에이스번,48,21,2.000,1.000,-0.6644,0.1379,-0.6644,,구애스카프
앱솔,알로라 나인테일,48,22,2.000,2.000,-0.3288,0.1379,-0.3288,,없음
앱솔,에써르(수컷),48,23,2.000,2.000,-0.3288,0.3712,-0.3288,,구애스카프
앱솔,워시로토무,48,24,3.000,2.000,-0.5621,-0.0955,-0.7955,,먹다남은음식
앱솔,불카모스,48,25,1.000,2.000,-0.2300,0.5723,-0.3698,,자뭉열매
앱솔,빠르모트,48,26,2.000,1.000,-0.6644,0.1379,-0.6644,,기합의띠
앱솔,라우드본,48,27,3.000,2.000,-0.0841,-0.0841,-0.3175,,자뭉열매
앱솔,삼삼드래,48,28,1.000,2.000,-0.0955,0.3712,-0.0955,,구애스카프
앱솔,메타그로스,48,29,2.000,2.000,0.1379,0.1379,-0.1977,-0.5621,생명의구슬
앱솔,망나뇽,48,30,2.495,2.000,-0.2732,0.1934,-0.2732,-0.5644,없음
앱솔,님피아,48,31,4.000,1.000,-0.7652,-0.5981,-0.8314,,먹다남은음식
앱솔,히트로토무,48,32,2.000,2.000,-0.3288,0.1379,-0.3288,,구애스카프
앱솔,거북왕,48,33,3.000,2.000,-0.5621,-0.0955,-0.5621,-0.7955,없음
앱솔,대도각참,48,34,1.000,2.000,0.3712,0.3712,0.3712,,타입강화
앱솔,팬텀,48,35,2.000,1.000,-0.6644,0.3712,-0.6644,-0.6644,기합의띠
앱솔,마폭시,48,36,2.000,2.000,-0.3288,0.1379,-0.3288,-0.3288,기합의띠
앱솔,엠페르트,48,37,2.000,2.000,0.1767,0.1767,0.1767,,없음
앱솔,번치코,48,38,2.000,1.000,-0.6644,0.1379,-0.6644,-0.8977,생명의구슬
앱솔,대짱이,48,39,3.000,2.000,-0.0955,-0.0955,-0.3288,-0.3288,자뭉열매
앱솔,라이츄,48,40,2.000,2.000,-0.3288,0.1379,-0.3288,-0.6644,구애스카프
앱솔,블래키,48,41,3.000,7.000,0.9943,0.5566,0.9943,,먹다남은음식
앱솔,다크펫,48,42,2.000,3.000,0.4735,0.1379,0.4735,-0.0955,기합의띠
앱솔,더시마사리,48,43,4.000,5.000,0.7574,0.7574,0.4520,,먹다남은음식
앱솔,핫삼,48,44,4.000,2.000,-0.3723,0.0312,-0.3723,-0.8390,울퉁불퉁멧
앱솔,오롱털,48,45,2.000,1.000,-0.1977,-0.1977,-0.1977,,없음
앱솔,픽시,48,46,5.000,2.000,-0.5374,-0.3041,-0.7461,-0.1063,먹다남은음식
앱솔,카디나르마,48,47,2.000,2.000,-0.0955,0.1379,-0.0955,,기합의띠
앱솔,찌리배리,48,49,5.000,3.000,-0.0952,0.1325,-0.2027,,먹다남은음식
앱솔,맘모꾸리,48,50,2.000,2.000,-0.3288,0.1379,-0.3288,,기합의띠
앱솔,파라블레이즈,48,51,2.000,2.000,-0.3288,0.1379,-0.3288,,기합의띠
앱솔,패리퍼,48,52,2.000,2.000,0.1541,0.1914,0.1541,,없음
앱솔,찌르호크,48,53,3.000,2.000,-0.5194,-0.0528,-0.5194,-0.8550,구애스카프
앱솔,대검귀,48,54,2.000,2.000,-0.3288,0.4735,-0.3288,,타입강화
앱솔,마기라스,48,55,1.000,1.000,0.0356,0.3712,0.0356,-0.1977,먹다남은음식
앱솔,이어롭,48,56,2.000,2.000,-0.3288,0.4735,-0.3288,-0.6644,자뭉열매
앱솔,플라엣테,48,57,4.000,1.000,-0.8977,-0.5342,-0.8977,-0.8977,구애스카프
앱솔,배바닐라,48,58,2.000,2.000,-0.3288,0.1379,-0.3288,,타입강화
앱솔,드래펄트,48,59,2.000,2.000,-0.3288,0.1379,-0.3288,,생명의구슬
앱솔,입치트,48,60,4.000,2.000,-0.3288,-0.0955,-0.3288,-0.0955,기합의띠
앱솔,메가니움,48,61,4.000,3.000,-0.4081,0.0585,-0.4081,-0.8263,기합의띠
앱솔,메타몽,48,62,1.000,2.000,0.3712,0.7068,-0.0955,,구애스카프
앱솔,이상해꽃,48,63,3.000,3.000,-0.4188,0.5384,-0.2624,-0.4188,생명의구슬
앱솔,밀로틱,48,64,4.000,3.000,-0.3430,0.1236,-0.5787,,먹다남은음식
앱솔,스코빌런,48,65,2.000,2.000,-0.0955,0.1379,-0.0955,-0.0955,먹다남은음식
앱솔,아쿠스타,48,66,2.000,3.000,0.0068,0.4735,0.0068,0.0068,기합의띠
앱솔,몰드류,48,67,2.000,2.000,-0.3288,0.1379,-0.3288,-0.3288,구애스카프
앱솔,조로아크(히스이),48,68,2.000,2.000,-0.3288,0.7068,-0.3288,,기합의띠
앱솔,미끄래곤(히스이),48,69,2.000,2.000,0.1379,0.1379,0.1379,,먹다남은음식
앱솔,잠만보,48,70,2.000,3.000,0.4735,0.6268,0.4214,,먹다남은음식
앱솔,무장조,48,71,5.000,2.000,-0.4979,-0.1066,-0.7312,-0.7312,자뭉열매
앱솔,클레스퍼트라,48,72,2.000,2.000,-0.3288,0.1379,-0.3288,,기합의띠
앱솔,창파나이트,48,73,2.000,1.000,-0.1977,0.1379,-0.1977,,없음
앱솔,우츠보트,48,74,3.000,3.000,0.2400,0.2400,0.2400,-0.0955,기합의띠
앱솔,가라르야도킹,48,75,2.000,3.000,0.2057,0.7644,0.2057,,먹다남은음식
앱솔,깜까미,48,76,2.000,6.000,0.9498,0.6191,0.9498,0.9469,없음
앱솔,엘풍,48,77,3.000,2.000,-0.5621,-0.0955,-0.5621,,기합의띠
앱솔,저승갓숭,48,78,3.000,1.000,-0.8729,0.8090,-0.8977,,먹다남은음식
앱솔,스트린더(하이),48,79,2.000,2.000,-0.0955,0.4735,-0.0955,,풍선
앱솔,샤미드,48,80,4.000,3.000,0.0977,0.0977,-0.1377,,먹다남은음식
앱솔,사마자르,48,81,2.000,1.000,-0.6644,0.1379,-0.6644,,기합의띠
앱솔,인텔리레온,48,82,3.000,2.000,-0.5621,0.1379,-0.5621,,없음
앱솔,깨비물거미,48,83,2.000,2.000,0.1379,0.5750,0.0672,,자뭉열매
앱솔,가디안,48,84,3.000,1.000,-0.8977,-0.4311,-0.8977,-0.8977,기합의띠
앱솔,왕구리,48,85,3.000,3.000,0.2400,0.2400,0.2400,,없음
앱솔,엘레이드,48,86,2.000,1.000,-0.6531,0.4735,-0.6644,-0.6644,생명의구슬
앱솔,브리무음,48,87,3.000,1.000,-0.3799,-0.2632,-0.3799,,기합의띠
앱솔,눈여아,48,88,2.000,2.000,-0.3288,0.1379,-0.3288,-0.3288,기합의띠
앱솔,어흥염,48,89,3.000,2.000,-0.0955,0.1141,-0.1192,,자뭉열매
앱솔,마릴리,48,90,4.000,2.000,-0.3288,-0.0955,-0.5621,,자뭉열매
앱솔,올리르바,48,91,2.000,2.000,0.1379,0.1379,0.1379,,기합의띠
앱솔,스트린더(로우),48,92,2.000,2.000,-0.0955,0.4735,-0.0955,,풍선
앱솔,펜드라,48,93,2.000,2.000,-0.3288,0.4735,-0.3288,-0.2547,기합의띠
앱솔,화염레오,48,94,2.000,2.000,-0.3288,0.1379,-0.3288,-0.3288,기합의띠
앱솔,윈디(히스이),48,95,2.000,2.000,-0.3288,0.1379,-0.3288,,기합의띠
앱솔,캥카,48,96,2.000,2.000,-0.3288,0.5254,-0.3288,-0.3288,타입강화
앱솔,꿈트렁,48,97,2.000,2.000,0.1256,0.4735,-0.0955,,자뭉열매
앱솔,에써르(암컷),48,98,2.000,2.000,-0.3288,0.1379,-0.3288,,없음
앱솔,후딘,48,99,1.000,1.000,-0.4311,0.3712,-0.6644,,기합의띠
앱솔,드래캄,48,100,3.000,2.000,-0.0955,0.1379,-0.1977,-0.4311,생명의구슬
찌리배리,보만다,49,1,5.000,4.000,-0.6857,,-0.6857,-0.6966,구애스카프
찌리배리,한카리아스,49,2,11.000,2.000,-0.7955,,-0.7955,-0.7063,구애스카프
찌리배리,누리레느,49,3,3.000,4.000,0.1242,,0.0758,,자뭉열매
찌리배리,갑주무사,49,4,2.000,4.000,0.7074,,0.4576,-0.2281,생명의구슬
찌리배리,하마돈,49,5,11.000,3.000,-0.7627,,-0.7627,,자뭉열매
찌리배리,루카리오,49,6,4.000,3.000,-0.4025,,-0.4025,-0.7801,기합의띠
찌리배리,드닐레이브,49,7,9.000,3.000,-0.7063,,-0.7063,-0.7063,기합의띠
찌리배리,브리두라스,49,8,5.000,3.000,-0.6890,,-0.7063,,자뭉열매
찌리배리,타부자고,49,9,6.000,5.000,-0.5714,,-0.5714,,풍선
찌리배리,따라큐,49,10,4.000,5.000,-0.1364,,-0.3805,,생명의구슬
찌리배리,고릴타,49,11,6.000,3.000,-0.6999,,-0.7063,,생명의구슬
찌리배리,킬가르도,49,12,5.000,3.000,-0.5053,,-0.6999,,먹다남은음식
찌리배리,마스카나,49,13,6.000,4.000,-0.6843,,-0.6843,,구애스카프
찌리배리,갸라도스,49,14,2.000,3.000,0.0000,,0.0000,-0.2334,울퉁불퉁멧
찌리배리,아머까오,49,15,3.000,11.000,0.9932,,0.9888,,울퉁불퉁멧
찌리배리,킬라플로르,49,16,3.000,3.000,-0.2334,,-0.2334,-0.2334,기합의띠
찌리배리,대쓰여너,49,17,3.000,3.000,-0.2334,,-0.2334,,구애스카프
찌리배리,리자몽,49,18,3.000,4.000,0.0787,,0.0787,-0.2187,구애스카프
찌리배리,포푸니크,49,19,4.000,3.000,-0.4468,,-0.4468,,없음
찌리배리,개굴닌자,49,20,2.000,4.000,0.3202,,0.3202,0.0068,기합의띠
찌리배리,에이스번,49,21,4.000,3.000,-0.4468,,-0.4468,,구애스카프
찌리배리,알로라 나인테일,49,22,4.000,5.000,-0.1745,,-0.1745,,없음
찌리배리,에써르(수컷),49,23,4.000,5.000,0.1107,,0.1107,,구애스카프
찌리배리,워시로토무,49,24,4.000,4.000,-0.1681,,-0.4363,,먹다남은음식
찌리배리,불카모스,49,25,6.000,5.000,-0.5823,,-0.6937,,자뭉열매
찌리배리,빠르모트,49,26,4.000,4.000,-0.1681,,-0.1681,,기합의띠
찌리배리,라우드본,49,27,6.000,4.000,-0.4761,,-0.6991,,자뭉열매
찌리배리,삼삼드래,49,28,9.000,3.000,-0.7063,,-0.7063,,구애스카프
찌리배리,메타그로스,49,29,4.000,3.000,-0.4689,,-0.7801,-0.7044,생명의구슬
찌리배리,망나뇽,49,30,6.495,3.000,-0.7027,,-0.7027,-0.7031,없음
찌리배리,님피아,49,31,7.000,3.000,-0.7018,,-0.7018,,먹다남은음식
찌리배리,히트로토무,49,32,8.000,3.000,-0.7000,,-0.7000,,구애스카프
찌리배리,거북왕,49,33,3.000,3.000,-0.2113,,-0.2113,-0.2334,없음
찌리배리,대도각참,49,34,5.000,4.000,-0.3352,,-0.5814,,타입강화
찌리배리,팬텀,49,35,4.000,4.000,-0.1681,,-0.1681,-0.4468,기합의띠
찌리배리,마폭시,49,36,5.000,3.000,-0.6890,,-0.6890,-0.7044,기합의띠
찌리배리,엠페르트,49,37,3.000,4.000,0.1038,,0.1038,,없음
찌리배리,번치코,49,38,4.000,3.000,-0.4689,,-0.4689,-0.4689,생명의구슬
찌리배리,대짱이,49,39,11.000,2.000,-0.7955,,-0.7955,-0.7955,자뭉열매
찌리배리,라이츄,49,40,4.000,6.000,0.2806,,0.2806,-0.2310,구애스카프
찌리배리,블래키,49,41,8.000,8.000,-0.2326,,-0.7000,,먹다남은음식
찌리배리,다크펫,49,42,3.000,4.000,0.0846,,0.0846,-0.4689,기합의띠
찌리배리,더시마사리,49,43,4.000,9.000,0.8977,,0.8977,,먹다남은음식
찌리배리,핫삼,49,44,5.000,5.000,-0.2928,,-0.2928,-0.5456,울퉁불퉁멧
찌리배리,오롱털,49,45,4.000,4.000,-0.1681,,-0.1681,,없음
찌리배리,픽시,49,46,6.000,6.000,-0.1147,,-0.6732,0.1292,먹다남은음식
찌리배리,카디나르마,49,47,4.000,3.000,-0.4468,,-0.4468,,기합의띠
찌리배리,앱솔,49,48,3.000,5.000,0.2474,,0.2474,-0.0746,없음
찌리배리,맘모꾸리,49,50,9.000,2.000,-0.7955,,-0.7955,,기합의띠
찌리배리,파라블레이즈,49,51,5.000,4.000,-0.5828,,-0.5828,,기합의띠
찌리배리,패리퍼,49,52,1.000,4.000,0.6203,,0.6203,,없음
찌리배리,찌르호크,49,53,3.000,5.000,0.4127,,0.4127,0.0390,구애스카프
찌리배리,대검귀,49,54,2.000,6.000,0.9566,,0.6558,,타입강화
찌리배리,마기라스,49,55,5.000,3.000,-0.7044,,-0.7063,-0.7063,먹다남은음식
찌리배리,이어롭,49,56,4.000,4.000,-0.2652,,-0.5220,-0.4689,자뭉열매
찌리배리,플라엣테,49,57,6.000,3.000,-0.7024,,-0.7024,-0.7035,구애스카프
찌리배리,배바닐라,49,58,4.000,4.000,-0.1681,,-0.4689,,타입강화
찌리배리,드래펄트,49,59,5.000,3.000,-0.4363,,-0.6890,,생명의구슬
찌리배리,입치트,49,60,3.000,6.000,0.4007,,0.4007,-0.0335,기합의띠
찌리배리,메가니움,49,61,9.000,5.000,-0.7000,,-0.7000,-0.6195,기합의띠
찌리배리,메타몽,49,62,3.000,9.000,0.9724,,0.9724,,구애스카프
찌리배리,이상해꽃,49,63,11.000,5.000,-0.7000,,-0.7022,-0.7000,생명의구슬
찌리배리,밀로틱,49,64,4.000,7.000,0.8798,,0.5664,,먹다남은음식
찌리배리,스코빌런,49,65,6.000,4.000,-0.6838,,-0.6999,-0.7063,먹다남은음식
찌리배리,아쿠스타,49,66,2.000,6.000,0.9788,,0.9788,0.6558,기합의띠
찌리배리,몰드류,49,67,5.000,2.000,-0.7955,,-0.7955,-0.7955,구애스카프
찌리배리,조로아크(히스이),49,68,3.000,4.000,0.1000,,0.1000,,기합의띠
찌리배리,미끄래곤(히스이),49,69,7.000,3.000,-0.6999,,-0.7000,,먹다남은음식
찌리배리,잠만보,49,70,7.000,4.000,-0.6762,,-0.7000,,먹다남은음식
찌리배리,무장조,49,71,2.000,6.000,0.7993,,0.7993,0.3409,자뭉열매
찌리배리,클레스퍼트라,49,72,4.000,5.000,0.1327,,0.1327,,기합의띠
찌리배리,창파나이트,49,73,4.000,2.000,-0.4689,,-0.4689,,없음
찌리배리,우츠보트,49,74,8.000,5.000,-0.7000,,-0.7000,-0.7000,기합의띠
찌리배리,가라르야도킹,49,75,7.000,5.000,-0.0222,,-0.6794,,먹다남은음식
찌리배리,깜까미,49,76,4.000,6.000,0.7974,,0.7974,0.5456,없음
찌리배리,엘풍,49,77,3.000,5.000,0.4334,,0.4334,,기합의띠
찌리배리,저승갓숭,49,78,6.000,4.000,-0.6579,,-0.6999,,먹다남은음식
찌리배리,스트린더(하이),49,79,2.000,4.000,0.1000,,-0.1681,,풍선
찌리배리,샤미드,49,80,4.000,6.000,0.3921,,0.0807,,먹다남은음식
찌리배리,사마자르,49,81,4.000,5.000,0.1107,,0.1107,,기합의띠
찌리배리,인텔리레온,49,82,2.000,4.000,0.3202,,0.3202,,없음
찌리배리,깨비물거미,49,83,3.000,7.000,0.9878,,0.9586,,자뭉열매
찌리배리,가디안,49,84,5.000,4.000,-0.4363,,-0.4363,-0.7044,기합의띠
찌리배리,왕구리,49,85,3.000,4.000,0.1000,,0.1000,,없음
찌리배리,엘레이드,49,86,5.000,3.000,-0.6954,,-0.4769,-0.7044,생명의구슬
찌리배리,브리무음,49,87,4.000,4.000,0.1645,,0.1645,,기합의띠
찌리배리,눈여아,49,88,4.000,5.000,0.0767,,0.0767,-0.6669,기합의띠
찌리배리,어흥염,49,89,5.000,4.000,-0.4223,,-0.6859,,자뭉열매
찌리배리,마릴리,49,90,2.000,7.000,0.3334,,0.3334,,자뭉열매
찌리배리,올리르바,49,91,8.000,4.000,-0.6938,,-0.6938,,기합의띠
찌리배리,스트린더(로우),49,92,2.000,4.000,0.1000,,-0.1681,,풍선
찌리배리,펜드라,49,93,4.000,4.000,-0.3539,,-0.3539,-0.5927,기합의띠
찌리배리,화염레오,49,94,4.000,3.000,-0.4468,,-0.4468,-0.4689,기합의띠
찌리배리,윈디(히스이),49,95,3.000,3.000,-0.2310,,-0.2310,,기합의띠
찌리배리,캥카,49,96,5.000,4.000,-0.4231,,-0.6880,-0.7013,타입강화
찌리배리,꿈트렁,49,97,3.000,4.000,0.0860,,-0.1813,,자뭉열매
찌리배리,에써르(암컷),49,98,4.000,5.000,0.1327,,0.1327,,없음
찌리배리,후딘,49,99,3.000,4.000,-0.2817,,-0.2817,,기합의띠
찌리배리,드래캄,49,100,6.000,3.000,-0.4576,,-0.5468,-0.7801,생명의구슬
맘모꾸리,보만다,50,1,2.000,3.000,-0.0238,,-0.0238,-0.0238,구애스카프
맘모꾸리,한카리아스,50,2,1.000,2.000,-0.0955,,-0.0955,-0.3288,구애스카프
맘모꾸리,누리레느,50,3,2.000,2.000,0.1097,,-0.0955,,자뭉열매
맘모꾸리,갑주무사,50,4,3.000,2.000,-0.0955,,0.0714,-0.3288,생명의구슬
맘모꾸리,하마돈,50,5,2.000,3.000,0.5101,,0.3623,,자뭉열매
맘모꾸리,루카리오,50,6,1.000,1.000,-0.4311,,-0.6644,-0.4311,기합의띠
맘모꾸리,드닐레이브,50,7,2.000,2.000,-0.3288,,-0.3288,-0.5621,기합의띠
맘모꾸리,브리두라스,50,8,2.000,2.000,-0.3288,,-0.3288,,자뭉열매
맘모꾸리,타부자고,50,9,2.000,2.000,-0.4330,,-0.6663,,풍선
맘모꾸리,따라큐,50,10,2.000,2.000,-0.3039,,-0.3288,,생명의구슬
맘모꾸리,고릴타,50,11,2.000,2.000,-0.3288,,-0.6644,,생명의구슬
맘모꾸리,킬가르도,50,12,2.000,1.000,-0.1977,,-0.1977,,먹다남은음식
맘모꾸리,마스카나,50,13,2.000,2.000,-0.3288,,-0.3288,,구애스카프
맘모꾸리,갸라도스,50,14,3.000,2.000,-0.5621,,-0.5621,-0.5621,울퉁불퉁멧
맘모꾸리,아머까오,50,15,5.000,3.000,-0.2313,,-0.5621,,울퉁불퉁멧
맘모꾸리,킬라플로르,50,16,1.000,2.000,-0.0955,,-0.3288,-0.0955,기합의띠
맘모꾸리,대쓰여너,50,17,3.000,1.000,-0.4311,,-0.8977,,구애스카프
맘모꾸리,리자몽,50,18,1.000,2.000,-0.1482,,-0.1482,-0.4080,구애스카프
맘모꾸리,포푸니크,50,19,1.000,1.000,-0.4311,,-0.4311,,없음
맘모꾸리,개굴닌자,50,20,2.000,2.000,-0.3288,,-0.3288,-0.6644,기합의띠
맘모꾸리,에이스번,50,21,1.000,1.000,-0.4311,,-0.4311,,구애스카프
맘모꾸리,알로라 나인테일,50,22,2.000,3.000,0.0068,,0.0068,,없음
맘모꾸리,에써르(수컷),50,23,2.000,2.000,-0.3288,,-0.3288,,구애스카프
맘모꾸리,워시로토무,50,24,4.000,2.000,-0.7955,,-0.7955,,먹다남은음식
맘모꾸리,불카모스,50,25,1.000,2.000,0.1056,,-0.0342,,자뭉열매
맘모꾸리,빠르모트,50,26,1.000,2.000,-0.0955,,-0.3288,,기합의띠
맘모꾸리,라우드본,50,27,2.000,2.000,0.1379,,-0.0841,,자뭉열매
맘모꾸리,삼삼드래,50,28,2.000,2.000,-0.3288,,-0.3288,,구애스카프
맘모꾸리,메타그로스,50,29,2.000,2.000,0.1379,,-0.1977,-0.3288,생명의구슬
맘모꾸리,망나뇽,50,30,1.495,3.000,0.1934,,0.1934,-0.1600,없음
맘모꾸리,님피아,50,31,3.000,2.000,-0.0292,,-0.2625,,먹다남은음식
맘모꾸리,히트로토무,50,32,2.000,2.000,-0.3288,,-0.3288,,구애스카프
맘모꾸리,거북왕,50,33,3.000,1.000,-0.4311,,-0.4311,-0.4311,없음
맘모꾸리,대도각참,50,34,2.000,2.000,0.1379,,0.1379,,타입강화
맘모꾸리,팬텀,50,35,1.000,2.000,-0.0955,,-0.3288,-0.0955,기합의띠
맘모꾸리,마폭시,50,36,1.000,2.000,-0.0955,,-0.3288,-0.6644,기합의띠
맘모꾸리,엠페르트,50,37,2.000,2.000,0.1379,,0.1379,,없음
맘모꾸리,번치코,50,38,1.000,1.000,-0.1977,,-0.1977,-0.6644,생명의구슬
맘모꾸리,대짱이,50,39,3.000,2.000,-0.0955,,-0.0955,-0.4311,자뭉열매
맘모꾸리,라이츄,50,40,1.000,2.000,-0.0955,,-0.0955,-0.0955,구애스카프
맘모꾸리,블래키,50,41,4.000,5.000,0.8379,,0.5132,,먹다남은음식
맘모꾸리,다크펫,50,42,2.000,3.000,0.4735,,0.4735,0.1379,기합의띠
맘모꾸리,더시마사리,50,43,2.000,4.000,0.8090,,0.8090,,먹다남은음식
맘모꾸리,핫삼,50,44,3.000,2.000,-0.0381,,-0.2296,-0.2296,울퉁불퉁멧
맘모꾸리,오롱털,50,45,2.000,3.000,0.4735,,0.4735,,없음
맘모꾸리,픽시,50,46,3.000,4.000,0.5380,,0.2961,0.4735,먹다남은음식
맘모꾸리,카디나르마,50,47,2.000,2.000,0.1379,,0.1379,,기합의띠
맘모꾸리,앱솔,50,48,2.000,2.000,0.1379,,0.1379,-0.3288,없음
맘모꾸리,찌리배리,50,49,2.000,9.000,1.0000,,1.0000,,먹다남은음식
맘모꾸리,파라블레이즈,50,51,1.000,2.000,-0.0955,,-0.3288,,기합의띠
맘모꾸리,패리퍼,50,52,2.000,2.000,0.1007,,0.1007,,없음
맘모꾸리,찌르호크,50,53,3.000,3.000,-0.2454,,-0.2454,-0.3902,구애스카프
맘모꾸리,대검귀,50,54,3.000,2.000,-0.5621,,-0.5621,,타입강화
맘모꾸리,마기라스,50,55,2.000,2.000,0.1379,,0.1379,0.1379,먹다남은음식
맘모꾸리,이어롭,50,56,2.000,2.000,-0.3288,,-0.5621,-0.8977,자뭉열매
맘모꾸리,플라엣테,50,57,3.000,2.000,-0.2837,,-0.2837,-0.5621,구애스카프
맘모꾸리,배바닐라,50,58,2.000,3.000,0.4735,,0.4735,,타입강화
맘모꾸리,드래펄트,50,59,2.000,2.000,-0.3288,,-0.3288,,생명의구슬
맘모꾸리,입치트,50,60,2.000,2.000,0.1379,,0.1379,0.1379,기합의띠
맘모꾸리,메가니움,50,61,2.000,2.000,-0.0955,,-0.0955,-0.3596,기합의띠
맘모꾸리,메타몽,50,62,2.000,4.000,0.8090,,0.3424,,구애스카프
맘모꾸리,이상해꽃,50,63,2.000,2.000,0.1228,,-0.0955,-0.4806,생명의구슬
맘모꾸리,밀로틱,50,64,3.000,3.000,-0.2286,,-0.4629,,먹다남은음식
맘모꾸리,스코빌런,50,65,2.000,1.000,-0.1977,,-0.1977,-0.1977,먹다남은음식
맘모꾸리,아쿠스타,50,66,2.000,2.000,-0.3288,,-0.3288,-0.5621,기합의띠
맘모꾸리,몰드류,50,67,1.000,2.000,-0.0955,,-0.0955,-0.3288,구애스카프
맘모꾸리,조로아크(히스이),50,68,2.000,2.000,-0.3288,,-0.3288,,기합의띠
맘모꾸리,미끄래곤(히스이),50,69,2.000,2.000,0.1379,,0.1379,,먹다남은음식
